sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_frequency,Audiogram_time,Audiogram_none,Audiogram_both,end_txt.started,end_txt.stopped,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
20,0,20,0,1,0,1,0,,,,,,,,1.4687643623580702,time,147.0,-11.012467221538504,0.0001482757613622692,0,77,['frequency'],0.013376433402299881,None,None,692.2416722001508,692.2416722001508,0.22583153331652284,1.694595895674593,692.46032690024,692.2416722001508,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
20,0,20,0,2,0,2,0,,,,,,,,1.4687643623580702,time,990.0,-22.278759580851748,3.366828208657233e-06,0,78,['frequency'],0.012505633290857077,None,None,693.9651171001606,693.9651171001606,0.223166533280164,1.6919308956382342,694.1832622000948,693.9651171001606,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
20,0,20,0,3,0,3,0,,,,,,,,1.4687643623580702,time,467.0,-30.0,2.3126018201697534e-06,0,79,['frequency'],0.012931933626532555,None,['space'],695.6830343003385,695.6830343003385,0.22291863383725286,1.691682996195323,695.9056114000268,695.6830343003385,[-0.3138556000776589],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
20,0,20,0,4,0,4,0,,,,,,,,1.4687643623580702,time,1483.0,-16.886038747966367,6.973428131078675e-06,0,80,['frequency'],0.012513133231550455,None,None,697.4023842001334,697.4023842001334,0.22515603294596076,1.693920395304031,697.6233459999785,697.4023842001334,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
20,0,20,0,5,0,5,0,,,,,,,,1.4687643623580702,time,185.0,-26.32091459285026,1.5459726227552343e-05,0,81,['frequency'],0.012336733285337687,None,None,699.1207054001279,699.1207054001279,0.22500633355230093,1.693770695910371,699.3435109001584,699.1207054001279,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
20,0,20,0,6,0,6,0,,,,,,,,1.4687643623580702,time,2097.0,-19.692413004365115,7.973623803000831e-06,0,82,['frequency'],0.009454932995140553,None,None,700.8433399000205,700.8433399000205,0.22079763328656554,1.6895619956446357,701.0643986002542,700.8433399000205,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
20,0,20,0,7,0,7,0,,,,,,,,1.4687643623580702,time,312.0,-11.928954180699572,2.5780857264977373e-05,0,83,['frequency'],0.013278833590447903,None,None,702.5635692002252,702.5635692002252,0.22562093334272504,1.6943852957007952,702.7845171000808,702.5635692002252,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
20,0,20,0,8,0,8,0,,,,,,,,1.4687643623580702,time,882.0,-10.001433687712225,1.2867924029093755e-05,0,84,['frequency'],0.012155033182352781,None,None,704.2833358002827,704.2833358002827,0.22741473279893398,1.6961790951570042,704.5087838000618,704.2833358002827,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
20,0,20,0,9,0,9,0,,,,,,,,1.4687643623580702,time,,,,1,84,['frequency'],0.013424932956695557,None,None,706.0101520000026,706.0101520000026,0.22702683322131634,1.6957911955793865,706.2371686999686,706.0101520000026,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
20,0,20,0,10,0,10,0,,,,,,,,1.4687643623580702,time,1868.0,-11.137389333009033,1.910048520484828e-05,0,85,"['frequency', 'time']",0.001274066511541605,0.19658006681129336,None,707.7341299001127,707.7341299001127,0.19658006681129336,1.6653444291693635,707.9356303000823,707.7341299001127,,,,,,"{'estimation': [[448.7619514029826, -30.0], [466.5164957684015, -29.330416926481906], [469.59819163297226, -29.0], [478.9392547672498, -28.0], [488.3582509786304, -27.0], [498.0141680095636, -26.0], [499.9999999999975, -25.799571842946502], [505.4595245390854, -25.000000000000004], [512.1987459023287, -24.0], [518.9310277706388, -23.0], [525.7688988994654, -22.0], [532.835571237653, -21.0], [535.8867312681438, -20.583279472693995], [539.5992820159277, -19.999999999999996], [545.852783929291, -19.0], [552.0402195475284, -18.0], [558.2671855840414, -17.0], [564.6464619417914, -16.0], [571.3012188578015, -15.0], [574.3491774985143, -14.560867600494294], [578.2103547021372, -14.0], [584.9787172635474, -13.0], [591.6916106367847, -12.0], [598.4725358163045, -11.0], [605.4526100242409, -10.0], [612.7744011784135, -9.0], [615.5722066724546, -8.633811120714228], [620.9501284827587, -8.0], [629.3489255262742, -7.0], [637.7835945152261, -6.0], [646.4235692065573, -5.0], [655.4507409528221, -4.0], [659.7539553864432, -3.5432573966379897], [666.3629844432577, -3.0], [678.5468759828598, -2.0], [690.9767544454651, -1.0], [703.9223842250935, 0.0], [707.1067811865431, 0.23820132435342178], [723.5647269974486, 1.0], [745.7033657848837, 2.0], [757.8582832551941, 2.5311184436745364], [786.4549630613697, 3.0], [812.2523963562301, 3.410689225053844], [870.5505632961181, 3.1321366304633305], [877.9187873998852, 3.0], [933.0329915368008, 2.0520238208577446], [935.2669736707525, 2.0], [979.4933737990233, 1.0], [999.9999999999926, 0.5562347291146965], [1025.1103523744057, 0.0], [1071.773462536285, -0.9969657372368377], [1071.9461093907807, -1.0], [1129.7162636779408, -2.0], [1148.698354997026, -2.3212346858155417], [1210.24836758196, -2.9999999999999996], [1231.1444133449063, -3.228517869121565], [1319.5079107728832, -3.639542028684355], [1414.2135623730828, -3.56929660367696], [1515.7165665103864, -3.094824121329439], [1528.5492498976007, -3.0], [1624.5047927124563, -2.3216914774046815], [1662.3087298459338, -2.0], [1741.1011265922318, -1.3584061363217022], [1782.8554289702242, -1.0], [1866.065983073597, -0.3122164204804893], [1906.3342047124308, 0.0], [1999.9999999999802, 0.7034242214904817], [2048.5812867600757, 1.0], [2143.5469250725646, 1.5611070146991588], [2261.7593686295522, 2.0], [2297.396709994046, 2.127232387100819], [2462.2888266898062, 2.2908340265457996], [2639.01582154576, 2.0022205001912035], [2639.5910268920716, 2.0], [2828.427124746159, 1.3066102134089772], [2891.785822903603, 1.0], [3031.4331330207615, 0.34520065597268557], [3104.8528424861347, 0.0], [3249.0095854249043, -0.6662453595246043], [3342.830214798823, -1.0], [3482.2022531844555, -1.4890200982244601], [3732.1319661471844, -1.9156628806912126], [3999.9999999999504, -1.816281509105548], [4287.093850145118, -1.1628664979812282], [4330.45348524642, -1.0], [4594.793419988081, -0.03423877305590944], [4602.500453275353, 0.0], [4832.007249061394, 1.0], [4924.577653379601, 1.3917642374951855], [5068.02928565286, 2.0], [5278.031643091506, 2.8618405583109516], [5319.427337620174, 3.0], [5629.896200988112, 4.0], [5656.854249492303, 4.0838642088501516], [6062.866266041508, 4.772267332189965], [6498.0191708498005, 4.707753471173437], [6853.181786581802, 4.0], [6964.404506368894, 3.7887131241256915], [7189.926444852635, 3.0], [7464.2639322943505, 2.0662868377462495], [7479.895080650359, 2.0], [7712.546165049755, 1.0], [7941.155310255248, 0.0], [7999.999999999892, -0.2584406825084354]], 'plus_line': [[544.6339265616665, -30.0], [550.6651379451247, -29.0], [556.4486253952239, -28.0], [562.0979267197758, -27.0], [567.7379019705749, -26.0], [573.5108809502211, -25.0], [574.3491774985143, -24.86133134499543], [580.485563092209, -24.0], [587.2040890788173, -23.0], [593.5839014635939, -22.0], [599.762240291243, -21.0], [605.8870131656291, -20.0], [612.1239029001911, -19.0], [615.5722066724546, -18.47171039638883], [619.7068025124985, -18.0], [628.1700592563723, -17.0], [636.2054079028278, -16.0], [644.0101118249584, -15.0], [651.7971151078605, -14.0], [659.7539553864432, -13.006601472286873], [659.8356779722034, -13.0], [672.1936970643757, -12.0], [684.0029212579533, -11.0], [695.5868943012704, -10.0], [707.106781186544, -9.016853587451495], [707.4727414610373, -9.0], [729.3904836297394, -8.0], [750.8987979851435, -7.0], [757.8582832551941, -6.682844387949533], [802.3066411318597, -6.0], [812.2523963562301, -5.852615838504058], [838.1230076685246, -6.0], [870.5505632961181, -6.186749359434172], [917.0667371119705, -7.0], [933.0329915368008, -7.270515698602887], [965.2536533897629, -8.0], [999.9999999999926, -8.744743925947942], [1011.0873264359791, -9.0], [1055.7681512759252, -10.0], [1071.773462536285, -10.343648935589107], [1104.8064474259304, -11.0], [1148.6983549970273, -11.839444957737964], [1159.8153549910105, -12.0], [1229.8223923717048, -13.0], [1231.1444133449063, -13.018778124058002], [1319.5079107728832, -13.701394674211544], [1414.2135623730828, -13.781977980926627], [1515.7165665103846, -13.31093388913661], [1553.078264367375, -13.0], [1624.5047927124563, -12.43637109837682], [1670.3217349652034, -12.0], [1741.1011265922318, -11.355256759981607], [1779.9722462501975, -11.0], [1866.065983073597, -10.242942689740334], [1896.7774110940786, -10.0], [1999.9999999999777, -9.214528041505762], [2033.8058903308074, -9.0], [2143.5469250725646, -8.336377465510711], [2218.5933916822673, -8.0], [2297.396709994046, -7.669421487119315], [2462.2888266898062, -7.314188425033862], [2639.01582154576, -7.390500092453163], [2828.427124746159, -7.966075576235507], [2834.9977388593834, -8.0], [3031.4331330207615, -8.987864463087671], [3033.5706664618874, -9.0], [3210.7436508744368, -10.0], [3249.0095854249043, -10.211576724794918], [3420.2836659478457, -11.0], [3482.202253184451, -11.282544945274502], [3732.1319661471844, -11.897958154599422], [3999.9999999999504, -11.909923410290942], [4287.093850145118, -11.321413522295643], [4376.138241331257, -11.0], [4594.7934199880865, -10.233167592981443], [4648.33037134532, -10.0], [4882.359808772963, -9.0], [4924.577653379601, -8.823890156289671], [5117.729814918359, -8.0], [5278.0316430915, -7.328352389442301], [5370.8554571355335, -7.000000000000001], [5656.854249492303, -6.01927750272251], [5665.94343211357, -6.0], [6062.866266041508, -5.207217226943223], [6498.019170849792, -5.124178459600351], [6964.404506368894, -5.9466980739167665], [6978.328746435221, -6.0], [7240.76361901211, -7.0], [7464.2639322943505, -7.805378158810776], [7499.354325198811, -8.0], [7675.998564098541, -9.0], [7855.790821177399, -10.0], [7999.999999999882, -10.778013158722125]], 'minus_line': [[125.0, 10.716657984024456], [126.9726505487895, 10.0], [129.70856033326314, 9.0], [132.46385773565675, 8.0], [133.9716828170366, 7.471751077273781], [135.64321412873096, 7.0], [139.14131665973377, 6.0], [142.582609068995, 5.0], [143.5872943746293, 4.71403629737606], [146.93184776052473, 4.0], [151.53668965918808, 3.0], [153.89305166811442, 2.4911164736264935], [157.44482792641446, 2.0], [164.7649868829386, 1.0], [164.93848884661162, 0.9769777567795965], [176.77669529663666, 0.4354732319443019], [189.46457081379958, 0.9737644275479237], [189.69078013761973, 1.0], [198.47179094230552, 2.0], [203.0630990890585, 2.49396220908743], [206.4736749064479, 3.0], [213.44777846590196, 4.0], [217.63764082403074, 4.570694777574194], [220.85377605699102, 5.0], [228.52423816844706, 6.0], [233.25824788420132, 6.589938890198517], [238.70445771045243, 7.0], [249.99999999999937, 7.836884687596043], [267.94336563407256, 7.657108146588474], [274.1967939317851, 7.0], [283.45736864769464, 6.0], [287.1745887492579, 5.595938110808701], [290.4502476913131, 5.0], [295.75864254707267, 4.0], [300.8401902705021, 3.0], [305.80159965648517, 2.0], [307.78610333622805, 1.6046687525151948], [310.4721346516873, 1.0], [314.73041654805553, 0.0], [318.7690303380554, -1.0], [322.66941794209004, -2.0], [326.5189616239569, -2.9999999999999996], [329.87697769322244, -3.860506504874892], [330.48767234463656, -4.0], [334.78485859696576, -5.0], [338.8193580579247, -6.0], [342.67283808690934, -7.0], [346.43021750508495, -8.0], [350.182793653893, -9.0], [353.55339059327247, -9.875075622427765], [354.1888537246087, -10.0], [359.19636667744834, -11.0], [363.9301314163789, -12.0], [368.4950566169438, -13.0], [373.00087660186045, -14.0], [377.5668138861033, -15.0], [378.929141627598, -15.28722508449901], [384.24604217909393, -16.0], [391.50820295159633, -17.0], [398.6380881510069, -18.0], [405.8195944006218, -19.0], [406.12619817811657, -19.041340095238336], [426.14585581038625, -20.0], [435.2752816480601, -20.424212091643263], [446.18116733736963, -20.0], [466.5164957684015, -19.24366559101746], [468.7239726480648, -19.0], [477.7869757868585, -18.0], [487.28581619899205, -17.0], [497.53323222525125, -16.0], [499.9999999999975, -15.768941217044727], [504.9760145468885, -15.000000000000002], [511.4431626726955, -14.0], [518.1305225199992, -13.0], [525.2476475063194, -12.0], [533.0225549614495, -11.0], [535.8867312681438, -10.651658853548872], [539.79267439368, -10.0], [545.69569473684, -9.0], [551.7137063557565, -8.0], [558.0338900069394, -7.0], [564.8520342768073, -6.0], [572.3825892812181, -5.0], [574.3491774985143, -4.752003780329152], [579.2005462013476, -4.0], [585.6014249891358, -3.0], [592.1787973589003, -2.0], [599.1363755239963, -1.0], [606.6871462725618, 0.0], [615.0639592130455, 1.0], [615.5722066724546, 1.0585879566488523], [623.0677475571329, 2.0], [631.1682697849518, 3.0], [639.6738014936163, 4.0], [648.8444429846813, 5.0], [658.959554963293, 6.0], [659.7539553864432, 6.076023446950757], [670.4130533462187, 7.000000000000001], [682.4137489290381, 8.0], [695.2867090087809, 9.0], [707.1067811865431, 9.846441287016027], [710.2726239709249, 10.0], [731.1308015797366, 11.0], [753.6984107856986, 12.0], [757.8582832551941, 12.178488038790913], [806.761679063686, 13.0], [812.2523963562301, 13.089791881565203], [827.8645267500351, 13.0], [870.5505632961192, 12.773969461289745], [909.7731399054463, 12.0], [933.0329915368008, 11.560884522334145], [955.1403151811564, 11.0], [995.4670879201059, 10.0], [999.9999999999914, 9.891858496105092], [1038.7903138476102, 9.0], [1071.773462536285, 8.254043322871617], [1087.1484914264793, 8.0], [1148.698354997026, 7.000664334523652], [1148.7755075868192, 7.0], [1231.1444133449063, 6.3139895251727545], [1319.5079107728832, 6.142067842594618], [1414.2135623730828, 6.370133904980566], [1515.7165665103828, 6.866271713943754], [1535.7012933639178, 7.000000000000001], [1624.5047927124563, 7.579072825979612], [1678.121552877817, 8.0], [1741.1011265922318, 8.478130571480843], [1802.170891261448, 9.0], [1866.065983073597, 9.52810025167508], [1923.3572302226532, 10.0], [1999.9999999999802, 10.614040818922316], [2059.152384196035, 11.0], [2143.5469250725646, 11.53999874771825], [2273.4049952451996, 12.0], [2297.396709994046, 12.084381691702237], [2462.2888266898062, 12.116881170317935], [2503.2141835087878, 12.0], [2639.01582154576, 11.642676752413564], [2783.2271192698304, 11.0], [2828.427124746159, 10.810012967122592], [2998.8904402857925, 10.0], [3031.4331330207656, 9.851308011694188], [3240.1117984249904, 9.0], [3249.0095854249043, 8.964797196246327], [3482.2022531844555, 8.311350788352005], [3732.1319661471844, 8.005665408878206], [3999.9999999999504, 8.189775339329982], [4287.093850145118, 8.914925371479237], [4307.934424375791, 9.0], [4558.609408930966, 10.0], [4594.793419988081, 10.140201737333], [4776.033385890285, 11.0], [4924.577653379607, 11.67191815673029], [4997.520649496842, 12.0], [5227.513777576361, 13.0], [5278.031643091513, 13.212810948142636], [5516.918580711454, 14.0], [5656.854249492303, 14.442263046109982], [6029.315571396487, 15.0], [6062.866266041508, 15.049348939054708], [6155.299100340896, 15.0], [6498.019170849792, 14.833021805820973], [6849.7667574080115, 14.0], [6964.404506368902, 13.742030676683012], [7176.78900502937, 13.0], [7464.08528015475, 12.0], [7464.2639322943505, 11.9993957930238], [7755.2870555951, 11.0], [7999.999999999882, 10.122693588550431]]}",,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
21,0,21,0,0,0,0,0,,,,,0.5833333333333334,720.1642005001195,None,2.338463227982045,both,4002.0,-14.317428855569176,1.6173721541132675e-05,0,48,"['frequency', 'time']",0.008615566417574883,None,None,721.1913474001922,None,0.2227293662726879,2.561192594254733,721.4113203999586,None,,709.4451959999278,None,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
21,0,21,0,1,0,1,0,,,,,,,,2.338463227982045,both,2671.0,-9.49701843532058,2.522115733978725e-05,0,49,"['frequency', 'time']",0.011731232982128859,None,None,723.785802999977,723.785802999977,0.22669113334268332,2.5651543613247285,724.0089362002909,723.785802999977,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
21,0,21,0,2,0,2,0,,,,,,,,2.338463227982045,both,1783.0,-6.797730087128205,2.972469702802922e-05,0,50,"['frequency', 'time']",0.01174263283610344,None,['space'],726.3798678000458,726.3798678000458,0.22158003272488713,2.5600432607069323,726.6062914999202,726.3798678000458,[-1.404038299806416],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
21,0,21,0,3,0,3,0,,,,,,,,2.338463227982045,both,1190.0,3.2939343447821523,7.597954642831556e-05,0,51,"['frequency', 'time']",0.0073195332661271095,None,"['space', 'space']",728.9743993002921,728.9743993002921,0.21617913339287043,2.5546423613749156,729.2008755002171,728.9743993002921,"[-2.342370199970901, 0.08925769990310073]",,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
21,0,21,0,4,0,4,0,,,,,,,,2.338463227982045,both,794.0,0.5737613352906158,4.127957070789405e-05,0,52,"['frequency', 'time']",0.011571433395147324,None,None,731.5710257003084,731.5710257003084,0.22369893360882998,2.562162161590875,731.7927867001854,731.5710257003084,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
21,0,21,0,5,0,5,0,,,,,,,,2.338463227982045,both,530.0,-13.916957922688919,1.3449276423151282e-05,0,53,"['frequency', 'time']",0.012831033207476139,None,None,734.1640535001643,734.1640535001643,0.22631393326446414,2.5647771612465093,734.3900212999433,734.1640535001643,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
21,0,21,0,6,0,6,0,,,,,,,,2.338463227982045,both,354.0,-16.0,1.4025732035053896e-05,0,54,"['frequency', 'time']",0.01253123302012682,None,['space'],736.7592317000963,736.7592317000963,0.22802863316610456,2.5664918611481498,736.9849316999316,736.7592317000963,[-0.3835827000439167],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
21,0,21,0,7,0,7,0,,,,,,,,2.338463227982045,both,236.0,-9.129489778816957,6.813381517268666e-05,0,55,"['frequency', 'time']",0.010764833074063063,None,['space'],739.3533940999769,739.3533940999769,0.21250083344057202,2.5509640614226172,739.5750579000451,739.3533940999769,[-0.7295005000196397],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
21,0,21,0,8,0,8,0,,,,,,,,2.338463227982045,both,158.0,-14.136995789890786,8.424294718104402e-05,0,56,"['frequency', 'time']",0.011404132936149836,None,['space'],741.9480933002196,741.9480933002196,0.22651293314993382,2.564976161131979,742.1748482002877,741.9480933002196,[-1.1561546996235847],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
21,0,21,0,9,0,9,0,,,,,,,,2.338463227982045,both,,,,1,56,"['frequency', 'time']",0.011087433435022831,None,None,744.5423608999699,744.5423608999699,0.22232943354174495,2.56079266152379,744.7689372999594,744.5423608999699,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
22,0,22,0,0,0,0,0,,,,,0.3333333333333333,751.2788424002938,None,1.6434918017322313,both,1416.0,-8.285099615235485,1.941207864563256e-05,0,57,"['frequency', 'time']",0.013007466681301594,None,None,752.3178953002207,None,0.20992806693539023,1.8534198686676215,752.5221824999899,None,,747.1401145001873,None,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
22,0,22,0,1,0,1,0,,,,,,,,1.6434918017322313,both,1124.0,-6.33879001370005,2.3733937007742265e-05,0,58,"['frequency', 'time']",0.009403533302247524,None,None,754.2087373998947,754.2087373998947,0.21012333314865828,1.8536151348808896,754.4221914000809,754.2087373998947,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
22,0,22,0,2,0,2,0,,,,,,,,1.6434918017322313,both,892.0,-16.278681866953093,6.290257533704375e-06,0,59,"['frequency', 'time']",0.010660032741725445,None,None,756.1046555000357,756.1046555000357,0.22350763296708465,1.866999434699316,756.3246661000885,756.1046555000357,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
22,0,22,0,3,0,3,0,,,,,,,,1.6434918017322313,both,708.0,-10.20994829731671,1.3681937359375568e-05,0,60,"['frequency', 'time']",0.010666633490473032,None,None,758.0061143999919,758.0061143999919,0.22527453349903226,1.8687663352312636,758.2294956003316,758.0061143999919,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
22,0,22,0,4,0,4,0,,,,,,,,1.6434918017322313,both,562.0,-22.926625979336514,4.410269294388681e-06,0,61,"['frequency', 'time']",0.011406733188778162,None,['space'],759.9087459002621,759.9087459002621,0.2141517330892384,1.8576435348214697,760.1294150003232,759.9087459002621,[-0.1808250998146832],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
22,0,22,0,5,0,5,0,,,,,,,,1.6434918017322313,both,446.0,-14.941435452846289,1.3284802141504153e-05,0,62,"['frequency', 'time']",0.007747233379632235,None,None,761.8084499002434,761.8084499002434,0.22238213336095214,1.8658739350931834,762.0331834000535,761.8084499002434,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
22,0,22,0,6,0,6,0,,,,,,,,1.6434918017322313,both,354.0,-24.0,5.583744495416848e-06,0,63,"['frequency', 'time']",0.010963833425194025,None,None,763.7158371000551,763.7158371000551,0.2253118334338069,1.8688036351660382,763.9402658003382,763.7158371000551,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
22,0,22,0,7,0,7,0,,,,,,,,1.6434918017322313,both,281.0,-13.25928640467199,2.9255878428061587e-05,0,64,"['frequency', 'time']",0.009193533100187778,None,['space'],765.6174842002802,765.6174842002802,0.22280553309246898,1.8662973348247003,765.8406855999492,765.6174842002802,[-1.6336636999621987],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
22,0,22,0,8,0,8,0,,,,,,,,1.6434918017322313,both,223.0,-14.096604777381378,4.348541476965287e-05,0,65,"['frequency', 'time']",0.010636833496391773,None,None,767.5159517000429,767.5159517000429,0.22653413331136107,1.8700259350435924,767.7305777003057,767.5159517000429,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
22,0,22,0,9,0,9,0,,,,,,,,1.6434918017322313,both,177.0,-13.169843969687863,7.666402567644981e-05,0,66,"['frequency', 'time']",0.007246233522891998,None,['space'],769.4169129002839,769.4169129002839,0.21939953323453665,1.862891334966768,769.6405871002935,769.4169129002839,[-0.5127126998268068],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
22,0,22,0,10,0,10,0,,,,,,,,1.6434918017322313,both,,,,1,66,"['frequency', 'time']",0.011085132602602243,None,None,771.3229916999117,771.3229916999117,0.2231830325908959,1.8666748343231272,771.5447280001827,771.3229916999117,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
23,0,23,0,0,0,0,0,,,,,0.3333333333333333,776.7684063999914,None,1.172619212548256,both,660.0,-13.646965501098984,1.008548146325365e-05,0,67,"['frequency', 'time']",0.012864166405051947,None,None,777.8068538000807,None,0.21169576654210687,1.3843149790903628,778.017954800278,None,,773.2240340001881,None,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
23,0,23,0,1,0,1,0,,,,,,,,1.172619212548256,both,524.0,-8.440826781265073,2.5618385088875865e-05,0,68,"['frequency', 'time']",0.01025223359465599,None,None,779.231748000253,779.231748000253,0.22301623364910483,1.3956354461973608,779.45489980001,779.231748000253,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
23,0,23,0,2,0,2,0,,,,,,,,1.172619212548256,both,416.0,-9.0113196454503,2.683744163519174e-05,0,69,"['frequency', 'time']",0.010000733193010092,None,['space'],780.6648037000559,780.6648037000559,0.2302891332656145,1.4029083458138705,780.8967532999814,780.6648037000559,[-0.39352319994941354],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
23,0,23,0,3,0,3,0,,,,,,,,1.172619212548256,both,330.0,-17.861212535534023,1.2117503838616903e-05,0,70,"['frequency', 'time']",0.010690532624721527,None,None,782.1008895002306,782.1008895002306,0.22220403281971812,1.394823245367974,782.321467100177,782.1008895002306,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
23,0,23,0,4,0,4,0,,,,,,,,1.172619212548256,both,262.0,-4.858653470341792,8.84613538085631e-05,0,71,"['frequency', 'time']",0.009241733234375715,None,None,783.5351394000463,783.5351394000463,0.2240873333066702,1.3967065458549262,783.7599945003167,783.5351394000463,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
23,0,23,0,5,0,5,0,,,,,,,,1.172619212548256,both,208.0,-13.642362172506463,5.193018954522304e-05,0,72,"['frequency', 'time']",0.0061288331635296345,None,None,784.9684373000637,784.9684373000637,0.2155517335049808,1.3881709460532368,785.1913638999686,784.9684373000637,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
23,0,23,0,6,0,6,0,,,,,,,,1.172619212548256,both,165.0,-21.0,3.501826869333629e-05,0,73,"['frequency', 'time']",0.010445332620292902,None,None,786.4023674000055,786.4023674000055,0.22493343288078904,1.397552645429045,786.6256511001848,786.4023674000055,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
23,0,23,0,7,0,7,0,,,,,,,,1.172619212548256,both,131.0,-11.986403173682627,0.0001683846916684508,0,74,"['frequency', 'time']",0.00891883298754692,None,None,787.8339899000712,787.8339899000712,0.21994283283129334,1.3925620453795493,788.0558680002578,787.8339899000712,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
23,0,23,0,8,0,8,0,,,,,,,,1.172619212548256,both,,,,1,74,"['frequency', 'time']",0.010622133500874043,None,None,789.26428569993,789.26428569993,0.2275074333883822,1.4001266459366382,789.4900262001902,789.26428569993,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
